Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
GCMS,Class,http://purl.obolibrary.org/obo/CHMO_0000497,EQUIVALENT-TO,,,,Data from gas chromatography-mass spectrometry (GC-MS) experiments.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
GCMS,Class,MassSpectrometry,IS-A,,,,,,
LCMS,Class,http://purl.obolibrary.org/obo/CHMO_0000524,EQUIVALENT-TO,,,,Data from liquid chromatography-mass spectrometry (LC-MS) experiments.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
LCMS,Class,MassSpectrometry,IS-A,,,,,,
MALDI,Class,http://purl.obolibrary.org/obo/CHMO_0002203,EQUIVALENT-TO,,,,MALDI (matrix-assisted laser desorption/ionization) is an ionization technique that uses a laser energy absorbing matrix to create ions from large molecules with minimal fragmentation.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
MALDI,Class,MassSpectrometry,IS-A,,,,,,
MSMS,Class,http://purl.obolibrary.org/obo/CHMO_0000701,EQUIVALENT-TO,,,,Data from tandem mass spectrometry (MS-MS) experiments.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
MSMS,Class,MassSpectrometry,IS-A,,,,,,
OtherMS,Class,MassSpectrometry,IS-A,,,,Other compound's mass spectrometry (MS) information.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Frequency,Class,,,,,,Frequency of the spectrometer.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
InstrumentType,Class,,,,,,Type of instrument used for the spectrometry.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
IonizationMode,Class,,,,,,Ionization mode used in the mass spectrometry analysis.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Solvent,Class,,,,,,Solvent used in the NMR analysis.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
SpectraGraph,Class,,,,,,Spectral data collected in a graph.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Peak,Class,,,,,,A peak of the spectrum.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
ReferenceState,Class,,,,,,Reference state of a thermodynamic property.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Geometry,Class,,,,,,Geometry of a molecule.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
AtomicBond,Class,http://semanticscience.org/resource/CHEMINF_000063,EQUIVALENT-TO,,,,Bond between two atoms.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Coordinate,Class,,,,,,Atom coordinate in space,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
XCoordinate,Class,Coordinate,IS-A,,,,Atom X coordinate in space.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
YCoordinate,Class,Coordinate,IS-A,,,,Atom Y coordinate in space.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
ZCoordinate,Class,Coordinate,IS-A,,,,Atom Z coordinate in space.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
http://www.theworldavatar.com/ontology/ontokin/OntoKin.owl#Reference,Class,,,,,,Provenance of data.,http://www.theworldavatar.com/ontology/ontokin/OntoKin.owl,
http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,Class,,,,,,Unit of measurement.,http://www.ontology-of-units-of-measure.org/resource/om-2,
http://purl.org/gc/isElement,Object Property,,,http://purl.org/gc/Atom,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,only,A relation between an atom and its representative element.,http://www.daml.org/2003/01/periodictable/PeriodicTable,
http://purl.org/gc/hasAtom,Object Property,,,Species,http://purl.org/gc/Atom,only,A relation between a species and its constituent atoms.,http://purl.org/gc,
hasFunctionalGroup,Object Property,,,,FunctionalGroup,,A relation between a species and the functional group in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomicRadius,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,AtomicRadius,only,A relation between an element and its atomic radius.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomicWeight,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,AtomicWeight,only,A relation between an element and its atomic weight.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElectronAffinity,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElectronAffinity,only,A relation between an element and its electron affinity.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElectronConfiguration,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElectronConfiguration,only,A relation between an element and its electron configuration.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElectronegativity,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,Electronegativity,only,A relation between an element and its electronegativity.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElementGroupNumber,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElementGroupNumber,only,A relation between an element and its group number.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElementPeriodNumber,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElementPeriodNumber,only,A relation between an element and its period number.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasGroundLevel,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,GroundLevel,only,A relation between an element and its ground level.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasOxidationStates,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,OxidationStates,only,A relation between an element and its oxidation states.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasChebiID,Object Property,,,Species,ChebiID,only,A relation between a species and its ChebiID.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCID,Object Property,,,Species,CID,only,A relation between a species and its PubChem CID.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElementName,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElementName,only,A relation between an element and its name.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElementSymbol,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElementSymbol,only,A realtion between an element an its symbol.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasEmpiricalFormula,Object Property,,,Species,EmpiricalFormula,only,A relation between a species and the empirical formula of the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasInChI,Object Property,,,Species,InChI,,A relation between a species and its InChI string.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasInChIKey,Object Property,,,Species,InChIKey,,A relation between a species and its InChI key.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasIUPACName,Object Property,,,Species,IUPACName,only,A relation between a species and its IUPAC name.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMolecularFormula,Object Property,,,Species,MolecularFormula,only,A relation between a species and the molecular formula of the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSMILES,Object Property,,,Species,SMILES,only,A relation between a species and its SMILES.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomChiralCount,Object Property,,,Species,AtomChiralCount,only,A relation between a species and the number of chiral atoms in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomChiralDefCount,Object Property,,,Species,AtomChiralDefCount,only,A relation between a species and the number of defined chiral atoms in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomChiralUndefCount,Object Property,,,Species,AtomChiralUndefCount,only,A relation between a species and the number of undefined chiral atoms in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasBondChiralCount,Object Property,,,Species,BondChiralCount,only,A relation between a species and the number of chiral bonds in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasBondChiralDefCount,Object Property,,,Species,BondChiralDefCount,only,A relation between a species and the number of defined chiral bonds in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasBondChiralUndefCount,Object Property,,,Species,BondChiralUndefCount,only,A relation between a species and the number of undefined chiral bonds in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCanonicalizedCompound,Object Property,,,Species,CanonicalizedCompound,only,A relation between a species and its ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCharge,Object Property,,,Species,Charge,only,A relation between a species and the overall net charge of the species in units of elementary charge.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCompoundComplexity,Object Property,,,Species,CompoundComplexity,only,A relation between a species and its ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCovalentUnitCount,Object Property,,,Species,CovalentUnitCount,only,A relation between a species and the namber of covalent units in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasExactMass,Object Property,,,Species,ExactMass,only,A relation between a species and its exact mass.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHeavyAtomCount,Object Property,,,Species,HeavyAtomCount,only,A relation between a species and the namber of heavy atoms in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHydrogenBondAcceptorCount,Object Property,,,Species,HydrogenBondAcceptorCount,only,A relation between a species and the namber of hydrogen bond acceptors in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHydrogenBondDonorCount,Object Property,,,Species,HydrogenBondDonorCount,only,A relation between a species and the namber of hydrogen bond donors in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasIsotopeAtomCount,Object Property,,,Species,IsotopeAtomCount,only,A relation between a species and its ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMolecularWeight,Object Property,,,Species,MolecularWeight,only,A relation between a species and the total mass of one mole of the species in g/mol.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMonoIsotopicWeight,Object Property,,,Species,MonoIsotopicWeight,only,A relation between a species and its ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasRotatableBondCount,Object Property,,,Species,RotatableBondCount,only,A relation between a species and the namber of rotable bonds in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSubStructureKeysFingerprint,Object Property,,,Species,SubStructureKeysFingerprint,only,A relation between a species and its ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasTautomerCount,Object Property,,,Species,TautomerCount,only,A relation between a species and the namber of tautomer in the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasXLogP3,Object Property,,,Species,XLogP3,only,A relation between a species and its XLogP3.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAutoignitionTemperature,Object Property,,,Species,AutoignitionTemperature,only,A relation between a species and its autoignition temperature.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCaco2Permeability,Object Property,,,Species,Caco2Permeability,only,A relation between a species and its caco2 permeability.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCollisionCrossSection,Object Property,,,Species,CollisionCrossSection,only,A relation between a species and its collision cross section.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHydrophobicity,Object Property,,,Species,Hydrophobicity,only,A relation between a species and its hydrophobicity.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasIonizationPotential,Object Property,,,Species,IonizationPotential,only,A relation between a species and its ionization potential.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasIsoelectricPoint,Object Property,,,Species,IsoelectricPoint,only,A relation between a species and its isoelectric point.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasLogP,Object Property,,,Species,LogP,only,A relation between a species and its LogP.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasLogS,Object Property,,,Species,LogS,only,A relation between a species and its LogS.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasPolarSurfaceArea,Object Property,,,Species,PolarSurfaceArea,only,A relation between a species and its polar surface area.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasBoilingPoint,Object Property,,,Species,BoilingPoint,,A relation between a species and its boiling point.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasDensity,Object Property,,,Species,Density,,A relation between a species and its density.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasDissociationConstants,Object Property,,,Species,DissociationConstants,only,A relation between a species and its dissociation constants.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasEnthalpyOfSublimation,Object Property,,,Species,EnthalpyOfSublimation,only,A relation between a species and its enthalpy of sublimation.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasFlashPoint,Object Property,,,Species,FlashPoint,only,A relation between a species and its flash point.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasStandardEnthalpyOfFormation,Object Property,,,Species,StandardEnthalpyOfFormation,only,A relation between a species and its standard enthalpy of formation.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHeatOfCombustion,Object Property,,,Species,HeatOfCombustion,only,A relation between a species and its heat of combustion.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHeatOfVaporization,Object Property,,,Species,HeatOfVaporization,only,A relation between a species and its heat of vaporization.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHenrysLawConstant,Object Property,,,Species,HenrysLawConstant,only,A relation between a species and its Henry's law constants.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasHigherHeatingValue,Object Property,,,Species,HigherHeatingValue,only,A relation between a species and its higher heating value.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasLowerHeatingValue,Object Property,,,Species,LowerHeatingValue,only,A relation between a species and its lower heating value.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMeltingPoint,Object Property,,,Species,MeltingPoint,,A relation between a species and its melting point. ,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasOpticalRotation,Object Property,,,Species,OpticalRotation,only,A relation between a species and its optical rotation.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSolubility,Object Property,,,Species,Solubility,only,A relation between a species and its solubility.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSurfaceTension,Object Property,,,Species,SurfaceTension,only,A relation between a species and its surface tension.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasVaporDensity,Object Property,,,Species,VaporDensity,only,A relation between a species and its vapor density.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasVaporPressure,Object Property,,,Species,VaporPressure,only,A relation between a species and its vapor pressure.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasViscosity,Object Property,,,Species,Viscosity,only,A relation between a species and its viscosity.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasChemicalClass,Object Property,,,Species,ChemicalClass,only,A relation between a species and its chemical class.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasElementClassification,Object Property,,,http://www.daml.org/2003/01/periodictable/PeriodicTable#Element,ElementClassification,only,A relation between an element and its classification.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasGHSHazardStatement,Object Property,,,Species,GHSHazardStatement,only,A relation between a species and its GHS Hazard Statements.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasUse,Object Property,,,Species,Use,only,A relation between a species and its uses or applications.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has11BNMRSpectra,Object Property,,,Species,11BNMRSpectra,only,A relation between a species and 11B NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has13CNMRSpectra,Object Property,,,Species,13CNMRSpectra,only,A relation between a species and 13C NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has15NNMRSpectra,Object Property,,,Species,15NNMRSpectra,only,A relation between a species and 15N NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has17ONMRSpectra,Object Property,,,Species,17ONMRSpectra,only,A relation between a species and 17O NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has19FNMRSpectra,Object Property,,,Species,19FNMRSpectra,only,A relation between a species and 19F NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has29SiNMRSpectra,Object Property,,,Species,29SiNMRSpectra,only,A relation between a species and 29Si NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has31PNMRSpectra,Object Property,,,Species,31PNMRSpectra,only,A relation between a species and 31P NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has1HNMRSpectra,Object Property,,,Species,1HNMRSpectra,only,A relation between a species and 1H NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has1H13CNMRSpectra,Object Property,,,Species,1H13CNMRSpectra,only,A relation between a species and 1H NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
has1H1HNMRSpectra,Object Property,,,Species,1H1HNMRSpectra,only,A relation between a species and 1H1H NMR spectra on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasGCMS,Object Property,,,Species,GCMS,only,A relation between a species and GCMS on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasLCMS,Object Property,,,Species,LCMS,only,A relation between a species and LCMS on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMALDI,Object Property,,,Species,MALDI,only,A relation between a species and MALDI on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasMSMS,Object Property,,,Species,MSMS,only,A relation between a species and MSMS on the species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasOtherMS,Object Property,,,Species,OtherMS,only,A relation between a species and othe mass spectra,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasFrequency,Object Property,,,NMRSpectra,Frequency,only,A relation between a NMR spectra and the spectrometer frequency.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasInstrumentType,Object Property,,,SpectralInformation,InstrumentType,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasIonizationMode,Object Property,,,MassSpectrometry,IonizationMode,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSolvent,Object Property,,,SpectralInformation,Solvent,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasSpectraGraph,Object Property,,,SpectralInformation,SpectraGraph,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasPeak,Object Property,,,SpectraGraph,Peak,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasReferenceState,Object Property,,,ThermoProperty,ReferenceState,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasGeometry,Object Property,,,Species,Geometry,only,A relation between a species and its geometry.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasAtomicBond,Object Property,,,Species,AtomicBond,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasXCoordinate,Object Property,,,http://purl.org/gc/Atom,XCoordinate,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasYCoordinate,Object Property,,,http://purl.org/gc/Atom,YCoordinate,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasZCoordinate,Object Property,,,http://purl.org/gc/Atom,ZCoordinate,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
fromGeometry,Object Property,,,Coordinate,Geometry,,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
definedBy,Object Property,,,AtomicBond,http://purl.org/gc/Atom,only,,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasProvenance,Object Property,,,,http://www.theworldavatar.com/ontology/ontokin/OntoKin.owl#Reference,,Define the provenance information.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
unit,Object Property,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,Define the unit,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
value,Data Property,,,,http://www.w3.org/2000/01/rdf-schema#Literal,,Define the value,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
http://www.w3.org/2004/02/skos/core#altLabel,Data Property,,,Species,String,,"An alternative name of a chemical species, molecule or substance.",http://www.w3.org/2004/02/skos/core,
hasGeometryFile,Data Property,,,Geometry,String,,The path to the XYZ file representing a molecular geometry.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasCanonicalOrder,Data Property,,,http://purl.org/gc/Atom,Integer,,The canonical position of an atom in a species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasBondOrder,Data Property,,,AtomicBond,Integer,,The order of a bond.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
dateOfAccess,Data Property,,,Property,http://www.w3.org/2001/XMLSchema#date,,The date when a web page was accessed.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
originalDataString,Data Property,,,Property,String,,The original data string taken from PubChem,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
isRecommended,Data Property,,,Property,String,,Flag that indicate which istance of a class is recommended,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasX1,Data Property,,,Peak,Float,,Define chemical shift,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasX2,Data Property,,,Peak,Float,,Define chemical shift,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasY,Data Property,,,Peak,Float,,Define the intensity of the peak,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasX1Axis,Data Property,,,SpectraGraph,String,,Fist axis label,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasX2Axis,Data Property,,,SpectraGraph,String,,Second axis label (for 2D NMR),http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
hasYAxis,Data Property,,,SpectraGraph,String,,Y axis label of the spectra graph.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
