item,itemLabel
http://www.wikidata.org/entity/Q3539074,tricyclic compound
http://www.wikidata.org/entity/Q3539455,triol
http://www.wikidata.org/entity/Q3552125,uranate
http://www.wikidata.org/entity/Q3612269,Selenonic acid
http://www.wikidata.org/entity/Q3663992,cavitand
http://www.wikidata.org/entity/Q3666421,trioxide
http://www.wikidata.org/entity/Q3685323,nitrogen compound
http://www.wikidata.org/entity/Q3791956,hydrofluoroether
http://www.wikidata.org/entity/Q3819788,adipate
http://www.wikidata.org/entity/Q3894391,alkylpyrazine
http://www.wikidata.org/entity/Q3955012,semiquinone
http://www.wikidata.org/entity/Q3964300,phosphorus sulfide
http://www.wikidata.org/entity/Q3991665,thiopurine
http://www.wikidata.org/entity/Q4057259,adamanzane
http://www.wikidata.org/entity/Q4058388,azobenzoic acids
http://www.wikidata.org/entity/Q4062491,alkylbenzene sulfonic acid
http://www.wikidata.org/entity/Q4064291,Metal amides
http://www.wikidata.org/entity/Q4064326,cobalt amino complexes
http://www.wikidata.org/entity/Q4064650,amphoteric hydroxides
http://www.wikidata.org/entity/Q4066270,Anilide
http://www.wikidata.org/entity/Q4084881,Q4084881
http://www.wikidata.org/entity/Q4084882,beryllide
http://www.wikidata.org/entity/Q4135145,geminal dithiol
http://www.wikidata.org/entity/Q4138039,hydrazines
http://www.wikidata.org/entity/Q4138161,bisulfate salt
http://www.wikidata.org/entity/Q4138170,hydrotrioxide
http://www.wikidata.org/entity/Q4140799,gallotannin
http://www.wikidata.org/entity/Q4180469,diarylethene
http://www.wikidata.org/entity/Q4214607,Criegee biradical
http://www.wikidata.org/entity/Q4214615,carbocyclic compound
http://www.wikidata.org/entity/Q4314639,naphthylamines
http://www.wikidata.org/entity/Q4321635,nitronaphthalene
http://www.wikidata.org/entity/Q4321642,nitrate ester
http://www.wikidata.org/entity/Q4327227,nonose
http://www.wikidata.org/entity/Q4335795,organic thiocyanate
http://www.wikidata.org/entity/Q4338158,alkali salt
http://www.wikidata.org/entity/Q4352015,omega-7 fatty acid
http://www.wikidata.org/entity/Q4362942,pinacols
http://www.wikidata.org/entity/Q4370034,cesium polysulfide
http://www.wikidata.org/entity/Q4383874,purine base
http://www.wikidata.org/entity/Q4386156,organoselenium compound
http://www.wikidata.org/entity/Q4419127,silatrane
http://www.wikidata.org/entity/Q4427704,calcium salt
http://www.wikidata.org/entity/Q4427705,Tutton's salt
http://www.wikidata.org/entity/Q4427706,ammonium salt
http://www.wikidata.org/entity/Q4428667,diacyl chloride
http://www.wikidata.org/entity/Q4476839,urate
http://www.wikidata.org/entity/Q4492137,cobalt phosphides
http://www.wikidata.org/entity/Q4492139,rhenium phosphides
http://www.wikidata.org/entity/Q4493247,fluoroelastomer
http://www.wikidata.org/entity/Q4503284,lexitropsin
http://www.wikidata.org/entity/Q4531153,organo-main group compound
http://www.wikidata.org/entity/Q4625944,sugar alcohol
http://www.wikidata.org/entity/Q4673280,acetonide
http://www.wikidata.org/entity/Q4727728,alkyl cycloalkane
http://www.wikidata.org/entity/Q4727744,alkylphosphocholine
http://www.wikidata.org/entity/Q4746162,amidoamine
http://www.wikidata.org/entity/Q4746436,amino esters
http://www.wikidata.org/entity/Q4746470,aminosteroid
http://www.wikidata.org/entity/Q4810650,asterane
http://www.wikidata.org/entity/Q4820777,tripeptide
http://www.wikidata.org/entity/Q4832226,azane
http://www.wikidata.org/entity/Q4836671,BTBP
http://www.wikidata.org/entity/Q4840016,bacteriohopanepolyol
http://www.wikidata.org/entity/Q4864674,eicosatetraenoic acid
http://www.wikidata.org/entity/Q4890789,benzocycloheptenes
http://www.wikidata.org/entity/Q4897299,beta hydroxy acid
http://www.wikidata.org/entity/Q4904772,biflavonoid
http://www.wikidata.org/entity/Q4913883,binary compound of hydrogen
http://www.wikidata.org/entity/Q4913884,binary compound of silicon
http://www.wikidata.org/entity/Q4917171,bis-peptide
http://www.wikidata.org/entity/Q4917214,bisbiguanide
http://www.wikidata.org/entity/Q4997624,bungarotoxin
http://www.wikidata.org/entity/Q5002501,butenolide
http://www.wikidata.org/entity/Q5005950,C-methylated flavonoid
http://www.wikidata.org/entity/Q5037831,carbamino
http://www.wikidata.org/entity/Q5102266,chitobiose
http://www.wikidata.org/entity/Q5104314,cholestene
http://www.wikidata.org/entity/Q5156937,compound of berkelium
http://www.wikidata.org/entity/Q5156938,compound of californium
http://www.wikidata.org/entity/Q5156939,compound of lead
http://www.wikidata.org/entity/Q5156940,oxygen compound
http://www.wikidata.org/entity/Q5161163,conjugated fatty acid
http://www.wikidata.org/entity/Q5197389,cyanate ester
http://www.wikidata.org/entity/Q5217682,dithiocarbamate
http://www.wikidata.org/entity/Q5272049,diarylpyrimidines
http://www.wikidata.org/entity/Q5272324,dicarbonate
http://www.wikidata.org/entity/Q5276435,dihydroisocoumarin
http://www.wikidata.org/entity/Q5276457,dihydroxyanthraquinone
http://www.wikidata.org/entity/Q5276468,diiminopyridine
http://www.wikidata.org/entity/Q5420648,exopolysaccharide
http://www.wikidata.org/entity/Q5438005,fatty acid ester
http://www.wikidata.org/entity/Q5458040,flavanol-anthocyanin adduct
http://www.wikidata.org/entity/Q5458170,flavono-ellagitannin
http://www.wikidata.org/entity/Q5462805,fluorescein amidite
http://www.wikidata.org/entity/Q5492718,organopalladium
http://www.wikidata.org/entity/Q5506343,fructoside
http://www.wikidata.org/entity/Q5509475,furanoflavonoid
http://www.wikidata.org/entity/Q5517818,Galactoglucomannan
http://www.wikidata.org/entity/Q5551886,germanate
http://www.wikidata.org/entity/Q5572367,glucuronoxylan
http://www.wikidata.org/entity/Q5643463,organolanthanide compound
http://www.wikidata.org/entity/Q5780264,mercury compound
http://www.wikidata.org/entity/Q5898391,hypoiodite
http://www.wikidata.org/entity/Q5951249,Polysiloxanes
http://www.wikidata.org/entity/Q5955525,anthracenol
http://www.wikidata.org/entity/Q5999892,metalloporphyrins
http://www.wikidata.org/entity/Q6004000,imidic acid
http://www.wikidata.org/entity/Q6085683,isoflavane
http://www.wikidata.org/entity/Q6085696,isofuran
http://www.wikidata.org/entity/Q6395439,ketosamine
http://www.wikidata.org/entity/Q6451804,kynapcin
http://www.wikidata.org/entity/Q6469062,lactylate
http://www.wikidata.org/entity/Q6586307,Thiophosphate
http://www.wikidata.org/entity/Q6594689,benzhydryl compound
http://www.wikidata.org/entity/Q6693050,low valent magnesium compounds
http://www.wikidata.org/entity/Q6725381,macroketone
http://www.wikidata.org/entity/Q6798008,maytansinoid
http://www.wikidata.org/entity/Q6819990,meroterpene
http://www.wikidata.org/entity/Q6822741,metal halides
http://www.wikidata.org/entity/Q6822754,Metal phosphine complex
http://www.wikidata.org/entity/Q6823646,methiodide
http://www.wikidata.org/entity/Q6985085,glycol
http://www.wikidata.org/entity/Q7030579,nicotinic acid
http://www.wikidata.org/entity/Q7053487,norsteroid
http://www.wikidata.org/entity/Q7072038,O-methylated flavonoid
http://www.wikidata.org/entity/Q7090045,omega hydroxy acid
http://www.wikidata.org/entity/Q7102101,Organothiophosphate
http://www.wikidata.org/entity/Q7130787,silicates
http://www.wikidata.org/entity/Q7181365,phenolic aldehyde
http://www.wikidata.org/entity/Q7181413,phenylacetones
http://www.wikidata.org/entity/Q7181423,phenylaminotetralin
http://www.wikidata.org/entity/Q7181426,phenylethanoid
http://www.wikidata.org/entity/Q7181434,phenylpiperidine
http://www.wikidata.org/entity/Q7181444,phenyltropane
http://www.wikidata.org/entity/Q7187448,phosphatidylethanol
http://www.wikidata.org/entity/Q7187479,Phosphinite
http://www.wikidata.org/entity/Q7187542,Phosphoramidate
http://www.wikidata.org/entity/Q7196416,pinotin
http://www.wikidata.org/entity/Q7226206,polychlorinated diphenyl ethers
http://www.wikidata.org/entity/Q7226493,Polyhalogenated compound
http://www.wikidata.org/entity/Q7226568,polymersome
http://www.wikidata.org/entity/Q7226722,polyoxins
http://www.wikidata.org/entity/Q7226864,Polyprenol
http://www.wikidata.org/entity/Q7239881,pregnadiene
http://www.wikidata.org/entity/Q7239906,pregnatriene
http://www.wikidata.org/entity/Q7239907,pregnene
http://www.wikidata.org/entity/Q7250088,propanolamine
http://www.wikidata.org/entity/Q7256538,psychotropic alkylamines
http://www.wikidata.org/entity/Q7256727,pterocarpan
http://www.wikidata.org/entity/Q7261260,purinone
http://www.wikidata.org/entity/Q7263387,pyranoanthocyanin
http://www.wikidata.org/entity/Q7263388,pyranoflavonoid
http://www.wikidata.org/entity/Q7263606,pyrimidone
http://www.wikidata.org/entity/Q7269558,quaternary compound
http://www.wikidata.org/entity/Q7277281,ribonucleoside triphosphate
http://www.wikidata.org/entity/Q7279832,dichromate
http://www.wikidata.org/entity/Q7322401,riboside
http://www.wikidata.org/entity/Q7370230,rotane
http://www.wikidata.org/entity/Q7370371,Rotenoid
http://www.wikidata.org/entity/Q7396596,Saccharolipid
http://www.wikidata.org/entity/Q7447861,Selenenic acid
http://www.wikidata.org/entity/Q7506690,Sialoglycoprotein
http://www.wikidata.org/entity/Q7515012,silicon alkoxide
http://www.wikidata.org/entity/Q7576798,sphingosyl phosphatide
http://www.wikidata.org/entity/Q7578180,spiroindolone
http://www.wikidata.org/entity/Q7578192,spiropyran
http://www.wikidata.org/entity/Q7616939,stilbenolignan
http://www.wikidata.org/entity/Q7625014,fluorine compound
http://www.wikidata.org/entity/Q7632114,methylenedioxyphenethylamines
http://www.wikidata.org/entity/Q7632116,cathinone
http://www.wikidata.org/entity/Q7636193,Sulfenamide
http://www.wikidata.org/entity/Q7636195,sulfenyl chloride
http://www.wikidata.org/entity/Q7636199,sulfinamide
http://www.wikidata.org/entity/Q7660250,sydnone imine
http://www.wikidata.org/entity/Q7673680,taccalonolide
http://www.wikidata.org/entity/Q7702349,tergallic acid
http://www.wikidata.org/entity/Q7702932,ternary compound
http://www.wikidata.org/entity/Q7706284,tetracyclic compound
http://www.wikidata.org/entity/Q7706557,tetrahydroxyanthraquinone
http://www.wikidata.org/entity/Q7706759,tetraterpene
http://www.wikidata.org/entity/Q7784696,thioselenide
http://www.wikidata.org/entity/Q7786566,thiuram disulfide
http://www.wikidata.org/entity/Q7840586,tricarbonate
http://www.wikidata.org/entity/Q7841915,trihalide
http://www.wikidata.org/entity/Q7841923,trihydroxyanthraquinone
http://www.wikidata.org/entity/Q7842203,trimethyl ammonium compounds
http://www.wikidata.org/entity/Q7843281,Triphenyltin compounds
http://www.wikidata.org/entity/Q7844276,triterpenoid
http://www.wikidata.org/entity/Q7911118,valerate
http://www.wikidata.org/entity/Q7943543,vulgaxanthin
http://www.wikidata.org/entity/Q8964351,cyanogenic glycoside
http://www.wikidata.org/entity/Q9002676,hemiketal
http://www.wikidata.org/entity/Q9138795,acetylene
http://www.wikidata.org/entity/Q9148453,alkyl aryl sulfonate
http://www.wikidata.org/entity/Q9148474,aromatic alcohol
http://www.wikidata.org/entity/Q9168929,benzodiazepine
http://www.wikidata.org/entity/Q9189940,chloramines
http://www.wikidata.org/entity/Q9189959,carboxylic acid chloride
http://www.wikidata.org/entity/Q9255129,ethyl ester
http://www.wikidata.org/entity/Q9258922,phenoxide
http://www.wikidata.org/entity/Q9268643,phenol glycoside
http://www.wikidata.org/entity/Q9356590,telluride
http://www.wikidata.org/entity/Q9367030,Acylurea
http://www.wikidata.org/entity/Q9370638,valproate
http://www.wikidata.org/entity/Q9392635,carbonyl compound
http://www.wikidata.org/entity/Q10295417,polyhalogenated aromatic compound
http://www.wikidata.org/entity/Q10371457,silanol
http://www.wikidata.org/entity/Q10528967,hydroxy acid
http://www.wikidata.org/entity/Q10705510,tryptamines
http://www.wikidata.org/entity/Q10749005,compound of zinc
http://www.wikidata.org/entity/Q10859825,arsenite
http://www.wikidata.org/entity/Q10862682,Naphthoquinone
http://www.wikidata.org/entity/Q10863773,organoantimony(III) compounds
http://www.wikidata.org/entity/Q10893823,conjugated diene
http://www.wikidata.org/entity/Q10906438,single-stranded DNA
http://www.wikidata.org/entity/Q11087111,polychlorinated dibenzodioxin
http://www.wikidata.org/entity/Q11330876,vinyldithiin
http://www.wikidata.org/entity/Q11685373,alginate
http://www.wikidata.org/entity/Q11685431,alkanol
http://www.wikidata.org/entity/Q11685462,allylenide
http://www.wikidata.org/entity/Q11685642,aliphatic amines
http://www.wikidata.org/entity/Q11723014,dihydrogen chalcogenide
http://www.wikidata.org/entity/Q11724961,chlorinated hydrocarbon
http://www.wikidata.org/entity/Q11751648,arsonous acid
http://www.wikidata.org/entity/Q11751650,arsinous acid
http://www.wikidata.org/entity/Q11751651,arsonic acid
http://www.wikidata.org/entity/Q11751652,arsinic acid
http://www.wikidata.org/entity/Q11751655,polycarboxylic acid
http://www.wikidata.org/entity/Q11775272,formate salt
http://www.wikidata.org/entity/Q11789887,saturated fatty acid
http://www.wikidata.org/entity/Q11797724,olefin
http://www.wikidata.org/entity/Q12018894,haloform
http://www.wikidata.org/entity/Q12046281,polyterpene
http://www.wikidata.org/entity/Q12270111,organic salt
http://www.wikidata.org/entity/Q12439816,phosphite
http://www.wikidata.org/entity/Q12533572,barium compound
http://www.wikidata.org/entity/Q12547845,iodine compound
http://www.wikidata.org/entity/Q12547983,potassium compound
http://www.wikidata.org/entity/Q12548019,calcium compounds
http://www.wikidata.org/entity/Q12550003,silicon compound
http://www.wikidata.org/entity/Q12550685,arsenic compounds
http://www.wikidata.org/entity/Q12554725,copper compound
http://www.wikidata.org/entity/Q12555933,sodium compound
http://www.wikidata.org/entity/Q12569088,Quinoid
http://www.wikidata.org/entity/Q12597599,aromatic carboxylic acid
http://www.wikidata.org/entity/Q13462192,Tributyltin
http://www.wikidata.org/entity/Q13576540,diazanaphthalene
http://www.wikidata.org/entity/Q13582277,pillararene
http://www.wikidata.org/entity/Q13612179,diarylheptanoids
http://www.wikidata.org/entity/Q13737521,iodite
http://www.wikidata.org/entity/Q14333920,halogenated hydrocarbon
http://www.wikidata.org/entity/Q15075719,aromatic acid
http://www.wikidata.org/entity/Q15149231,azine
http://www.wikidata.org/entity/Q15233061,3-Oxoacyl-CoA
http://www.wikidata.org/entity/Q15438649,quassinoid
http://www.wikidata.org/entity/Q15726362,bismuthane
http://www.wikidata.org/entity/Q15727447,germanium compound
http://www.wikidata.org/entity/Q15731574,uranium compound
http://www.wikidata.org/entity/Q15839941,pentasaccharide
http://www.wikidata.org/entity/Q15847183,Q15847183
http://www.wikidata.org/entity/Q15847184,selenoxide
http://www.wikidata.org/entity/Q16002885,Aminoalkylindole
http://www.wikidata.org/entity/Q16007012,xanthones
http://www.wikidata.org/entity/Q16023748,phenothiazine
http://www.wikidata.org/entity/Q16533682,aldehydic acid
http://www.wikidata.org/entity/Q16533777,aminonitrile
http://www.wikidata.org/entity/Q16605146,potassium salt
http://www.wikidata.org/entity/Q16635615,gallates
http://www.wikidata.org/entity/Q16635888,organohafnium compound
http://www.wikidata.org/entity/Q16652161,fatty aldehyde
http://www.wikidata.org/entity/Q16671624,lithium dialkylamide
http://www.wikidata.org/entity/Q16679921,thiolane
http://www.wikidata.org/entity/Q16681098,nitrosophenol
http://www.wikidata.org/entity/Q16682748,oxazaphosphinan
http://www.wikidata.org/entity/Q16683253,nitrite ester
http://www.wikidata.org/entity/Q16825344,acylsugar
http://www.wikidata.org/entity/Q16866224,Octadecadienoic acid
http://www.wikidata.org/entity/Q16867090,inoscavin
http://www.wikidata.org/entity/Q16890187,verrulactones
http://www.wikidata.org/entity/Q16910903,indolequinone
http://www.wikidata.org/entity/Q16920322,triferulic acid
http://www.wikidata.org/entity/Q16920546,efrapeptin
http://www.wikidata.org/entity/Q16938071,imidazoline
http://www.wikidata.org/entity/Q16939291,zhankuic acid
http://www.wikidata.org/entity/Q16947389,hexaarylbiimidazole
http://www.wikidata.org/entity/Q16956988,khekadaengoside
http://www.wikidata.org/entity/Q16976956,isoflavene
http://www.wikidata.org/entity/Q17029258,"hexahydro-1,3,5-triazine"
http://www.wikidata.org/entity/Q17029469,iminocoumarin
http://www.wikidata.org/entity/Q17042087,metallofullerene
http://www.wikidata.org/entity/Q17073757,dinotoxin
http://www.wikidata.org/entity/Q17076294,procyanidin
http://www.wikidata.org/entity/Q17118684,monohydroxyanthraquinone
http://www.wikidata.org/entity/Q17118718,diketopiperazine
http://www.wikidata.org/entity/Q17123701,nitrilium
http://www.wikidata.org/entity/Q17125522,retinene
http://www.wikidata.org/entity/Q17126974,polychlorinated carbazoles
http://www.wikidata.org/entity/Q17134204,In-Methylcyclophane
http://www.wikidata.org/entity/Q17141738,tripodal ligand
http://www.wikidata.org/entity/Q17142033,lipoglycopeptides
http://www.wikidata.org/entity/Q17147761,organorhenium compound
http://www.wikidata.org/entity/Q17156481,N-Sulfinyl imine
http://www.wikidata.org/entity/Q17157119,metal acetylacetonates
http://www.wikidata.org/entity/Q17157325,phosphinimide ligands
http://www.wikidata.org/entity/Q18009516,benzazepine
http://www.wikidata.org/entity/Q18028440,tetrachlorophenols
http://www.wikidata.org/entity/Q18029336,wax alcohol
http://www.wikidata.org/entity/Q18343452,carbon monoxide-releasing molecules
http://www.wikidata.org/entity/Q18349922,homoisoflavonoid
http://www.wikidata.org/entity/Q18356922,oligostilbenoid
http://www.wikidata.org/entity/Q18379010,bridged compounds
http://www.wikidata.org/entity/Q18435446,ynone
http://www.wikidata.org/entity/Q18458631,gold compound
http://www.wikidata.org/entity/Q18536985,plutonate(VII)
http://www.wikidata.org/entity/Q19521599,diacyl peroxide
http://www.wikidata.org/entity/Q19597608,isobutyrate
http://www.wikidata.org/entity/Q19597611,isovalerate
http://www.wikidata.org/entity/Q19614100,bufadienolide
http://www.wikidata.org/entity/Q19790488,monohydric alcohol
http://www.wikidata.org/entity/Q19834818,aromatic compound
http://www.wikidata.org/entity/Q19903024,Stannoxane
http://www.wikidata.org/entity/Q19903200,afucosylated monoclonal antibodies
http://www.wikidata.org/entity/Q19903955,dinitrophenyl compound
http://www.wikidata.org/entity/Q20064627,biguanide
http://www.wikidata.org/entity/Q20707843,iptycene
http://www.wikidata.org/entity/Q20829260,organoactinide compound
http://www.wikidata.org/entity/Q20893975,organoberyllium compound
http://www.wikidata.org/entity/Q20898120,flavan-3-ol
http://www.wikidata.org/entity/Q20901727,alkynols
http://www.wikidata.org/entity/Q20974920,hydrobromide
http://www.wikidata.org/entity/Q20986104,Q20986104
http://www.wikidata.org/entity/Q20986115,organic hydroperoxide
http://www.wikidata.org/entity/Q20986117,organic peroxide
http://www.wikidata.org/entity/Q20986119,Q20986119
http://www.wikidata.org/entity/Q20986771,coumarin
http://www.wikidata.org/entity/Q21042433,Ferrocenophanes
http://www.wikidata.org/entity/Q21044676,gallate
http://www.wikidata.org/entity/Q21057325,mercury alkyl compounds
http://www.wikidata.org/entity/Q21060412,organic arsenic compounds
http://www.wikidata.org/entity/Q21674848,arylalkylamine
http://www.wikidata.org/entity/Q22082904,"1,2-diacyl-sn-glycerol"
http://www.wikidata.org/entity/Q22082936,1-acyl-sn-glycero-3-phosphate
http://www.wikidata.org/entity/Q22082951,"1,2-diacyl-sn-glycero-3-phosphocholine"
http://www.wikidata.org/entity/Q22133399,beryllium compound
http://www.wikidata.org/entity/Q22137047,bivalent chromium
http://www.wikidata.org/entity/Q22137048,trivalent chromium
http://www.wikidata.org/entity/Q22137050,cobalt compound
http://www.wikidata.org/entity/Q22158401,polycyclic aromatic compound
http://www.wikidata.org/entity/Q22332141,isotopic compound
http://www.wikidata.org/entity/Q22829890,thallium compound
http://www.wikidata.org/entity/Q22965501,glycerolipid
http://www.wikidata.org/entity/Q22999596,naphthoylindoles
http://www.wikidata.org/entity/Q23015676,ketopentose
http://www.wikidata.org/entity/Q23015685,aldopentose
http://www.wikidata.org/entity/Q23305225,perfluorcarbon
http://www.wikidata.org/entity/Q23308451,rubratoxin
http://www.wikidata.org/entity/Q23804024,streptothricins
http://www.wikidata.org/entity/Q24067397,long chain fatty acid
http://www.wikidata.org/entity/Q24067404,medium-chain fatty acid
http://www.wikidata.org/entity/Q24301658,L-amino acid
http://www.wikidata.org/entity/Q24577828,organic cyclic compound
http://www.wikidata.org/entity/Q24644552,amino-acid betaine
http://www.wikidata.org/entity/Q24883081,steroid ester
http://www.wikidata.org/entity/Q24883617,progesterone ester
http://www.wikidata.org/entity/Q24901874,branched chain fatty acids
http://www.wikidata.org/entity/Q25098639,oxazepine
http://www.wikidata.org/entity/Q25099702,16-androstene
http://www.wikidata.org/entity/Q25101403,O-acylpseudotropine
http://www.wikidata.org/entity/Q25101931,dienone
http://www.wikidata.org/entity/Q25105140,fasciculin
http://www.wikidata.org/entity/Q25111100,dithiol
http://www.wikidata.org/entity/Q25312788,helium compound
http://www.wikidata.org/entity/Q25313568,neon compound
http://www.wikidata.org/entity/Q25323690,ribosomally synthesized and post-translationally modified peptides
http://www.wikidata.org/entity/Q25323697,sideromycin
http://www.wikidata.org/entity/Q25323761,sulfur diimide
http://www.wikidata.org/entity/Q25323982,benzofurans
http://www.wikidata.org/entity/Q25323984,peri-naphthalene
http://www.wikidata.org/entity/Q25326518,depsidone
http://www.wikidata.org/entity/Q25344951,perfluorocycloalkene
http://www.wikidata.org/entity/Q25350050,"dihydroxy-E,Z,E-PUFA"
http://www.wikidata.org/entity/Q25385534,hydrogen chalcogenide
http://www.wikidata.org/entity/Q25385701,pnictogen hydride
http://www.wikidata.org/entity/Q25403320,naphthyridine
http://www.wikidata.org/entity/Q25403325,benzodiazine
http://www.wikidata.org/entity/Q25600821,antiaromatic compound
http://www.wikidata.org/entity/Q25906049,isoxazoline
http://www.wikidata.org/entity/Q25997675,sulfate
http://www.wikidata.org/entity/Q26492894,halogen compound
http://www.wikidata.org/entity/Q26998377,2-monoacylglycerol
http://www.wikidata.org/entity/Q27046687,Nitrolic acid
http://www.wikidata.org/entity/Q27105484,3-Oxo-delta1-steroid
http://www.wikidata.org/entity/Q27120664,naphthol
http://www.wikidata.org/entity/Q27125746,cadaverine(2+)
http://www.wikidata.org/entity/Q27898000,hexuronic acids
http://www.wikidata.org/entity/Q28131958,17α-alkylated anabolic steroid
http://www.wikidata.org/entity/Q28208811,estrogen conjugate
http://www.wikidata.org/entity/Q28370569,sulfur heterocycle
http://www.wikidata.org/entity/Q28417815,acetate ester
http://www.wikidata.org/entity/Q28453754,thorium compound
http://www.wikidata.org/entity/Q28454021,argon compound
http://www.wikidata.org/entity/Q28455205,fluorosulfates
http://www.wikidata.org/entity/Q28950978,haloethene
http://www.wikidata.org/entity/Q29593090,imidazolidinone
http://www.wikidata.org/entity/Q29652967,alkyl ether
http://www.wikidata.org/entity/Q29840898,glycidyl ester of fatty acid
http://www.wikidata.org/entity/Q29840927,ethylhexyl compounds
http://www.wikidata.org/entity/Q30588976,nickel compound
http://www.wikidata.org/entity/Q30605304,compound of palladium(III)
http://www.wikidata.org/entity/Q30672858,organotantalum compound
http://www.wikidata.org/entity/Q30681705,organoniobium compound
http://www.wikidata.org/entity/Q30692743,Rhs toxins
http://www.wikidata.org/entity/Q30701917,acid anhydride
http://www.wikidata.org/entity/Q30715926,dithiadiazole
http://www.wikidata.org/entity/Q30972056,halide anion
http://www.wikidata.org/entity/Q32904830,pentose phosphate
http://www.wikidata.org/entity/Q32906982,dimethylxanthine
http://www.wikidata.org/entity/Q33035232,triazene
http://www.wikidata.org/entity/Q33048589,bisindolylmaleimide
http://www.wikidata.org/entity/Q33127260,oxazolidinone
http://www.wikidata.org/entity/Q33416403,dibenzazepine
http://www.wikidata.org/entity/Q33616143,fatty acyl-CoA
http://www.wikidata.org/entity/Q33760380,acetophenide
http://www.wikidata.org/entity/Q33775447,acroleinide
http://www.wikidata.org/entity/Q33781078,cyclopentanonide
http://www.wikidata.org/entity/Q33784187,pentanonide
http://www.wikidata.org/entity/Q35662896,Glucosylceramide
http://www.wikidata.org/entity/Q38134329,2'-deoxyribonucleoside triphosphate
http://www.wikidata.org/entity/Q38135257,nucleoside diphosphate
http://www.wikidata.org/entity/Q38881042,symmetrical ether
http://www.wikidata.org/entity/Q38881342,unsymmetrical ether
http://www.wikidata.org/entity/Q39046831,steroid sulfate
http://www.wikidata.org/entity/Q39090943,25-NB
http://www.wikidata.org/entity/Q39906024,Ribonucleoside 5'-triphosphate
http://www.wikidata.org/entity/Q40203884,galactosylceramide sulfate
http://www.wikidata.org/entity/Q40205789,D-glucosyl-N-acylsphingosine
http://www.wikidata.org/entity/Q40208401,chalcones group
http://www.wikidata.org/entity/Q40209313,glucosaminylphosphatidylinositol
http://www.wikidata.org/entity/Q40211011,heparins
http://www.wikidata.org/entity/Q40211102,hydroxy fatty acid
http://www.wikidata.org/entity/Q41450581,angucyclines
http://www.wikidata.org/entity/Q43305851,Phenol ether
http://www.wikidata.org/entity/Q43993964,deuterated compound
http://www.wikidata.org/entity/Q44068921,heteropolysaccharide
http://www.wikidata.org/entity/Q44320653,polypropionate
http://www.wikidata.org/entity/Q44793182,fluoride
http://www.wikidata.org/entity/Q44794658,iodide
http://www.wikidata.org/entity/Q44808074,astatide
http://www.wikidata.org/entity/Q46218311,molybdopterin cofactor
http://www.wikidata.org/entity/Q46219052,nicotinamide nucleotide
http://www.wikidata.org/entity/Q46220103,phosphate
http://www.wikidata.org/entity/Q46222910,thiamine
http://www.wikidata.org/entity/Q46718209,phosphorodiamidate
http://www.wikidata.org/entity/Q47005917,plutonium carbides
http://www.wikidata.org/entity/Q47006360,monoterpenoid
http://www.wikidata.org/entity/Q47006367,diterpenoid
http://www.wikidata.org/entity/Q47006373,sesquiterpenoid
http://www.wikidata.org/entity/Q47006386,tetraterpenoid
http://www.wikidata.org/entity/Q47009129,furans
http://www.wikidata.org/entity/Q47069735,pyrimidines
http://www.wikidata.org/entity/Q47146756,hexacarboxylic acid
http://www.wikidata.org/entity/Q47147773,monocarboxylic acid
http://www.wikidata.org/entity/Q47148494,pentacarboxylic acid
http://www.wikidata.org/entity/Q47148592,tetracarboxylic acid
http://www.wikidata.org/entity/Q47165582,aliphatic hydrocarbon
http://www.wikidata.org/entity/Q47294933,benzoic acid ester
http://www.wikidata.org/entity/Q47317020,pyridines
http://www.wikidata.org/entity/Q47317306,bipyridine
http://www.wikidata.org/entity/Q47457841,homocyclic compound
http://www.wikidata.org/entity/Q47463389,pyrazine
http://www.wikidata.org/entity/Q47465258,thiophene
http://www.wikidata.org/entity/Q47508385,triketone
http://www.wikidata.org/entity/Q48039393,phosphoamino acid
http://www.wikidata.org/entity/Q48789850,orotomide
http://www.wikidata.org/entity/Q48836005,aminophosphine
http://www.wikidata.org/entity/Q48836115,piperazines
http://www.wikidata.org/entity/Q48996881,cycloparaphenylene
http://www.wikidata.org/entity/Q48999272,aminoxyl radical
http://www.wikidata.org/entity/Q49001101,guanamine
http://www.wikidata.org/entity/Q49847565,androstanes
http://www.wikidata.org/entity/Q49848475,allylamine
http://www.wikidata.org/entity/Q49850432,benzothiazole
http://www.wikidata.org/entity/Q49851249,boron compound
http://www.wikidata.org/entity/Q49856656,quinoline
http://www.wikidata.org/entity/Q49858617,dihydropyridine
http://www.wikidata.org/entity/Q49873234,ergoline
http://www.wikidata.org/entity/Q49873787,ergotamines
http://www.wikidata.org/entity/Q49916468,nitrate
http://www.wikidata.org/entity/Q49917009,porphyrinogens
http://www.wikidata.org/entity/Q49920489,thiazolidinedione
http://www.wikidata.org/entity/Q49922434,xanthines
http://www.wikidata.org/entity/Q50377137,benzoxazole
http://www.wikidata.org/entity/Q50377151,indene
http://www.wikidata.org/entity/Q50823377,benzaldehyde
http://www.wikidata.org/entity/Q51399252,phomoxanthone
http://www.wikidata.org/entity/Q51978332,thiazolidine
http://www.wikidata.org/entity/Q52086929,pyridone
http://www.wikidata.org/entity/Q52682755,basic carbonate
http://www.wikidata.org/entity/Q54875001,dioxane
http://www.wikidata.org/entity/Q54910469,sodium silicates
